CharacterID,Name,Real Name,ImageURL,Powers,Weaknesses,Bio
154,Mole Man (Marvel),Harvey Rupert Elder ,154_20060511131112_char.jpg,"The Mole Man possesses heightened senses of hearing, smell, and touch; although almost blind, he has somehow developed a compensatory radar sense enabling him to detect objects within his vicinity. Almost a century old, he has the appearance of a man roughly half his age and the vitality of one even younger.",,"Born in the late 1910s, Harvey Elder possessed a genius intellect but was shunned because of his homely appearance. Hearing rumors of an underground kingdom where he might find acceptance or at least solitude, Elder spent years searching the globe for it, without success. In 1956, he tried to join the Explorers Club on the basis of his exploits, but he was disbelieved and ridiculed. Fuming, he chanced to observe a gathering of adventurers by the Eternal Makkari, who sought a team of Monster Hunters to aid him against the Deviant Kro and his monstrous Mutates; believing the group's efforts would lead them to his subterranean goal, Elder stowed away on their plane and was separated from the heroes in the course of the battle. |||| |||| Washing up on the shores of Monster Island, he explored a series of caverns until he at last discovered Subterranea, a network of tunnels running beneath the surface of much of the Earth; however, he was caught in an earthquake and almost blinded in the mysterious Valley of Diamonds. Undaunted, Elder explored the vastness of Subterranea and carved out a kingdom of his own. His early activities may have influenced various subterranean monster incursions that plagued the U.S. and other nations during the late 1950s and early 1960s. He discovered and mastered Deviant technology, proving himself a rival to the underground reigns of the monstrous Two-Headed Thing and the immortal Tyrannus, and later fighting Spragg the Living Hill. Slowing his own aging through unknown means, the Mole Man eventually won rulership of the so-called Moloid race, docile servants abandoned by the Deviants, as well as of many of the Mutates once used for conquest or sport by their former masters. |||| |||| In recent years, having achieved a satisfactory power base, the Mole Man launched his first known attack on the surface world, dispatching his Mutates to destroy power plants in preparation for an all-out invasion; however, his campaign had only begun when he attracted the attention of the newly-formed Fantastic Four, who entered Subterranea via its Monster Island entrance and defeated the Mole Man and his monsters, destroying the entrance in the process. Regrouping, he led the Fantastic Four into a trap while he prepared to continue his assault on humanity by sinking entire cities, but was again defeated. He next sank buildings in New York City, successfully taking the Invisible Girl hostage to prevent the Fantastic Four from opposing his intended world conquest; the Fantastic Four rescued her, though she suffered a head injury and was only saved by emergency surgery. |||| |||| He was also one of the villains that Doctor Doom used to attack Reed and Sue's wedding. He burst through the floor with his Moloids, but was driven back when Professor X called his X-Men to fight them, along with the Thing's help. |||| |||| The Mole Man subsequently battled the Avengers, both alongside the communist Red Ghost and assisted by his giant Minotaur. A closer enemy was his rival Tyrannus, who ruled a second servant race, the Tyrannoids, and sought the Mole Man's territory for himself. Both underground rulers used surface heroes, such as the Hulk and X-Men, as pawns in their war, but the Mole Man soon turned his dimmed eyes back to conquest; he sought to blind humanity as he imagined it had been blinded to his accomplishments. Mistakenly assuming Project: Earthdig, intended to bury nuclear waste deep within the planet, was an assault on him, the Mole Man joined forces with Dr. Erik Gorbo (the Monster-Ape) against Captain America and plotted another surface assault before learning the truth. The Mole Man formed an alliance with the Netherworld's Queen Kala, whom he hoped to romance, and even managed to enslave Tyrannus; but Kala ultimately betrayed him to Tyrannus, who betrayed her in turn, leaving the Fantastic Four to triumph over the trio. |||| |||| Seeking to spare others the scorn he had suffered, the Mole Man united his old and new worlds by welcoming some of surface society's rejects into Subterranea as his Outcasts, empowering four of them - Boulder, Digger, Landslide, and Water Witch - as Super-Outcasts. When Kala led the fiery Lava Men in an attack on his kingdom to regain access to the Fountain of Youth, the Mole Man agreed to a contest between his Outcasts and her operatives, Olympic athletes whom she granted high-tech weaponry and forced to assist her. The conflict drew the Hulk and Spider-Man into the fray, fighting for Kala and the Mole Man, respectively. Kala failed and was abandoned by her army, but the Mole Man took pity upon her and renewed their relationship. His struggles continued against the likes of the Galadorian Spaceknight ROM and the alien Dire Wraiths, as well as Heroes for Hire Power Man (Luke Cage) and Iron Fist. Mellowing somewhat, he soon took Tyrannus' abandoned Tyrannoids under his wing as well. He and Kala ruled peacefully until would-be Messiah Alden Maas, in his mad attempt to expand the Earth, unleashed magma flows in Subterranea, killing many of its inhabitants. Abandoned by Kala and half-mad with grief and rage, the Mole Man sought to raise a new continent for his people, regardless of the devastation such a tectonic shift would cause. The Thing briefly joined the Outcasts during a period of extreme depression, befriending the Mole Man and remaining unaware of his secret agenda, but he left with the Fantastic Four after learning the truth. Lost in holographic illusions of the surface society that had rejected him so long ago, the Mole Man barely noticed when the Fantastic Four halted the tectonic procedure, burying him and his equipment beneath tons of rock. |||| |||| Months later, having regained his sanity, the Mole Man decided it was time for peace with the surface world, only to be attacked by Fantastic Four clones created by Aron the Rogue Watcher, renewing his desire for war. Following an encounter with the Skrull De'Lila and the replacement Fantastic Four - Ghost Rider, Hulk, Spider-Man, and Wolverine - he found his Moloids and Tyrannoids under attack by the Lava Men, all of whom had been attacked in his absence and partially sterilized by the High Evolutionary's forces; with the Fantastic Four's help, he put an end to the hostilities and eventually united the tribes under his rule. During a battle with old foe Spragg, he sought to claim She-Hulk as his bride, but was instead briefly turned into an actual mole. When the Deviants began to exert their power in Subterranea once more, he protected his domain alongside the returned Tyrannus and Grotesk, last survivor of the Gor-Tokians, yet another underground race. Disaster was averted by the Avengers, and Kala returned to the Mole Man's side as his fiancée. Hoping to win more allies, he offered Monster Island as sanctuary to the misfit heroes of the short-lived Infinity Watch, but an immense tidal wave caused him to withdraw from Monster Island, severing his ties with the Watch. |||| When the Fantastic Four and other heroes vanished during the Onslaught crisis, the Mole Man, evidently bored by protracted peace, laid plans for yet another invasion; but when word of the heroes' return reached him, he chose practicality over ego and abandoned the effort. The long-suffering Moloids faced yet another crisis when they were absorbed into a host body for the alien Terminus, but the Mole Man freed his subjects through cooperation with the Fantastic Four, who defeated Terminus. The Mole Man subsequently stole a sewage treatment plant to save his Moloids, sensitized during recent exposure to the surface world, from pollution trickling into his domain. After years of failed conquest attempts, the Mole Man established an uneasy neutrality with the Fantastic Four and other surface heroes, providing occasional aid when it suited his interests and fighting them only out of misunderstanding or manipulation. Kala's seeming disappearance from his side may foretell further upheavals within the Subterranean nations. Recently, however, using a sample of his DNA obtained during an aborted plot of the Mad Thinker, the Fantastic Four ambushed and captured the Mole Man, placing him in stasis aboard the S.H.I.E.L.D. Helicarrier as part of their efforts to preemptively imprison all of their foes."
314,Elongated Man (DC),Ralph Dibny ,314_20060730203145_char.jpg,Can elongate any part of his body.,,"Intrigued by the “Indian Rubber Men” he saw at carnivals throughout his youth, Ralph Dibny spent years trying to learn their secret. Eventually he noticed that many of the contortionists liked a particular soft drink called Gingold. He isolated the key ingredient—the juice of a little-known tropical fruit called the gingo—and distilled it. By drinking this gingold extract, Dibny gained the ability to stretch any part of his body to fantastic lengths. |||| |||| Recently, Sue was tragically killed in the couple’s Opal City home. In his grief, Ralph has quit drinking Gingold and given up his powers. He is investigating a resurrection cult, and the mystery of the Helmet of Fate."
3199,Mary Jane 'M.J.' Watson (Marvel)(Ultimate),,3199_20070922042609_char.jpg,,,None entered.
4855,Firebird (Marvel),Bonita Juarez ,4855_20160823080613_char.jpg,"Firebird can generate heat and flame, controlling these with molecular precision. She can project heat waves, fire blasts and flame constructs; create powerful winds by manipulating air temperatures; use convection currents and thermal updrafts to carry tremendous weights aloft; and fly fast enough to achieve escape velocity. She can mentally control any heat or flame in her vicinity, and is physically immune to extreme heat and fire. Firebird has also displayed more mysterious, possibly mystical abilities. She sometimes has visions, can sense the presence of evil (especially supernatural evil), has uncanny intuition, and seems immune to demonic possession. Most remarkably, Bonita may be immortal, having proven miraculously immune to potentially fatal conditions such as the vacuum of space, a universal poison (powerful enough to kill even the Silver Surfer) and massive radiation. The Collector believes she may be one of the few beings in the universe who cannot die.",,"A devout Catholic social worker of Mexican ancestry, Bonita Juarez was wandering her beloved desert outside Albuquerque when a fiery meteor struck mere feet away from her. Miraculously unharmed, Bonita discovered she now had supernatural power over flame, which she used days later to foil a convenience store robbery. Described as 'Pajaro Del Fuego' by one of the robbers, Juarez took the costumed alias Firebird and protected the American Southwest, both alone and as a member of the short-lived Rangers team. Later, after she was attacked by the demonic Master Pandemonium, Bonita tracked and fought him alongside the new western Avengers roster. Eager to join their ranks, Bonita aided them against other foes such as the Werewolf and the Cat People, but team leader Hawkeye passed over her in favor of the Thing. Firebird's subsequent attempt to revive the Rangers was a failure (though she did succeed in exposing the demonic possession of her old teammate Shooting Star), and she soon left on a spiritual retreat. |||| |||| |||| Returning in a more overtly religious guise as Espirita, Bonita helped a suicidally depressed Hank Pym rebuild his life, sharing a brief romance with him. She also helped rescue the western Avengers from Dominus' time travel trap, using a message from Hawkeye entrusted to her family over two hundred years earlier. She later met SHIELD (the Society of Higher Interstellar Education and Logistical Development), a group of alien scholars who claimed the meteor that empowered her was waste material from one of their failed experiments. Bonita accepted the revelation as a lesson in humility, comforting herself with the belief that God might still be the author of her powers, albeit more indirectly than she had first imagined. |||| |||| |||| Resuming her original alias as Firebird, she returned to her career as a social worker and became an Avengers reservist, aiding the team against various foes such as the Awesome Android, the Acts of Vengeance conspiracy, Atlantean invaders, SURF, Morgan le Fay and Dominex, and helping monitor the captured Bloodwraith and an alien invasion of Madripoor. She has declined several offers of full-time Avengers membership as she is devoted to her church work, but she did temporarily join the active roster for the duration of the Kang Dynasty war, helping liberate Earth and successfully counselling a disillusioned Thor. ||||"
637,Constrictor (Marvel)(01 - Frank Schlichting),Frank Schlichting ,637_20051224171825_char.jpg,"The Constrictor wears an electrically-insulated, partially bullet-proofed battlesuit whose chief offensive weapon is the twin lengths of cybernetically-controlled, electrically-powered cables. These cables, which eject and retract from special appliances running from shoulder to wrist, are made of an Adamantium alloy (Adamantium being the strongest metal forged by man). Able to extend a maximum length of 30 feet, the Adamantium cables can be used as whips, capable of rending steel and lesser metals; or as bonds, capable of entwining an object or human being and constricting with a maximum force of 115 pounds per square inch. Once securely around an object or human being the cables are unbreakable. They can kill an average human being by constriction in a matter of seconds. |||| |||| The Constrictor wears a power-pack in the bullet-proof chest area of his suit capable of generating a powerful electrical charge which he can direct through the length of the cables. He can generate a maximum charge of 35,000 volts of high frequency electricity for up to 3 minutes before depleting his power-pack. He can cyboernetically control the amount of voltage he channels through each cable. |||| |||| The cybernetic circuitry controlling the functions of the functions of the cables is located in the forehead area of his cowl. The circuitry housing is bullet-proofed and insulated against most forms of jamming radiations.",,"Frank Payne was presumably a child of divorced parents, as he was raised by a single, if abusive, father. Payne grew up to become an agent for the international espionage organization S.H.I.E.L.D.. Payne was working deep undercover as Frank Schlichting, a small-time hoodlum and enforcer for the Chicago-area mobs. After an incident where he was forced to shoot several of members of a rival gang, Payne snapped. He went to S.H.I.E.L.D.'s director, Nick Fury, to ask to be taken off of the case. However, Fury forced him to go back. Days later, an infuriated and fed-up Payne dropped all contact with S.H.I.E.L.D. |||| |||| Despite his previous aversion to killing, Frank, now Frank Schlichting, next appeared on the West Coast to make a name for himself as a criminal mercenary. Applying to Eugene Kligger of the now-defunct criminal organization known as the Corporation, Schlichting was outfitted with the armor, equipment, and identity of the Constrictor and became their special operative and hit man. |||| |||| His first public mission brought him into conflict with the Hulk, but the Corporation soon dissolved and left the Constrictor as a freelance criminal. He then ran afoul of Captain America. He sought employment from the criminal financier Justin Hammer and was ordered alongside other hired criminals to take out Iron Man, but he was unsuccessful. He next teamed up with Sabretooth in a partnership, but the two were thwarted by Luke Cage and Iron Fist. The Constrictor was invited to join the criminal organization, the Serpent Society, at one point, but he refused, and he embarked on several solo criminal activities, which were stopped by the likes of Captain America and Spider-Man. |||| |||| The Constrictor joined another group, the Masters of Evil, under the leadership of the latest Crimson Cowl. The Masters sought to pool their resources from various crimes, and soon tried their hands at a worldwide blackmail scheme, but they were all defeated by the Thunderbolts. |||| |||| More recently, the villain Sabretooth was left for dead when his Adamantium-laced skeleton was ripped from his body by the villain Apocalypse. The Constrictor was forced by the hero Gambit to give up his coils to save Sabretooth's life, although Frank soon obtained his current Vibranium models. |||| |||| The Constrictor briefly shared an apartment with two other villains, Titania (actually Copycat in disguise) and Deadpool. During a rare moment of camaraderie, he revealed that he had a daughter by the name of Mia Payne, although she remains unaware of her father's career as the Constrictor. (Nick Fury had told Payne's family that Payne, whose cover had been as a business executive, had died in a plane crash.) |||| |||| Recently, the Constrictor has come into a large amount of money. During an armed hijacking, he and fellow villains Jack O'Lantern and the Armadillo were thwarted by Hercules, who left the Constrictor seriously injured. The Constrictor sued Hercules for damages, and Hercules was convinced by Jennifer Walters, She-Hulk, to do the honorable thing and pay up. With his $168 million in damages, the Constrictor became a member of the idle rich. |||| Although he never felt as if he belonged with such society, Frank Schlicting attended a party hosted by Carlotta LaRosa. This was the event of the year, attended by Tony 'Iron Man' Stark, Kyle 'Nighthawk' Richmond, and Carlotta's then-current boyfriend, Ben 'the Thing“ Grimm. A snubbed debutante who was left off the guest list hired Arcade to kidnap the party-goers and put them in one of his Murderworld amusement parks. As a former villain himself, Nighthawk hoped to convince Frank that he could find a new purpose in life, and the Constrictor helped the Thing and Tony Stark rescue the guests."
57908,Dreadface,Inapplicable ,57908_20121125154946_char.jpg,"Possesses others by coating them in his black, ink-like substance.",,Extraterrestrial.
11512,Leo (Marvel)(02 - Male LMD),,11512_20070317183816_char.jpg,,,"Created by Scorpio (Jake Fury) using the Zodiac Key to serve as members of his own Zodiac organization. Scorpio went after his brother, Nick Fury, with his new group, but was defeated by The Defenders and Moon Knight. |||| |||| The Zodiac LMD's were recruited by Quicksilver during his bout with temporary insanity, and Quicksilver ordered the Zodiac LMD's to destory The Avengers for their imagined wrong doings. The Avengers managed to defeat the group and most were remanded into federal custody. |||| |||| The android Zodiac were soon released, and the Scorpio LMD rebuilt a number of them. Scorpio used the Zodiac Key to create LMDs that exemplified the forces and personalities inherent in each sign, hoping to create great strength in the combination of all twelve traits of the Zodiac. |||| |||| At some point the android Zodiac captured and presumably killed the human Scorpio, Jacques LaPoint. Jacob Fury's Scorpio android then impersonated him and infiltrated the original, human Zodiac organization. He arranged the ambush in which the android Zodiac killed all of the remaining human Zodiac leaders except Cornelius van Lunt, alias Taurus. It was later revealed the Libra had also survived the attack on the original Zodiac Cartel. |||| |||| Immediately afterward, Van Lunt sought out the services of the Avengers' West Coast branch to confront and defeat the android Zodiac. In their initial foray, the Avengers failed, although several androids were destroyed. Sagittarius, in particular, was destroyed and replaced with an LMD replica of the Avengers’ Hawkeye. Hawkeye's LMD was used to infiltrate the Avengers' headquarters, and Scorpio also made a Leo LMD in the form of the Avengers’ Tigra for additional infiltration. This new Leo LMD helped the Zodiac gain an upper hand when the Avengers tracked the Zodiac to their refuge in Death Valley, California, but the first android Leo took offence at being replaced. He battled Scorpio directly, seemingly destroying him. |||| |||| The Zodiac Key immediately resurrected the Scorpio LMD. Claiming superiority and believing that the Zodiac would eventually kill the Avengers as the androids could never be stopped, Scorpio wanted to use the Key to transport everyone on the scene to the Key's native dimension where the conflict, he believed, could be prolonged indefinitely. However, when the androids were in the other dimension, they ceased to function because each of them were aligned with a particular zodiacal energy, energy that did not exist in the other dimension. The Avengers found Hawkeye and Tigra had been sent to the same dimension and, reunited, the team was sent back to Earth by the Brotherhood. However, secretly the Brotherhood waited so that someday they could also send the Key to Earth again and create new conflicts for them."
17035,Thomas 'Red' Bailey,,,,,Former inspector and commissioner of the Opal City Police Department.
2745,Iron Man (Marvel)(Ultimate),Anthony 'Tony' Stark ,2745_20060522061010_char.jpg,,,None entered.
373,Jessica Campbell Jones (Marvel),,373_20080116115446_char.jpg,"Flight, super strength, high resistance to injury.",,"Jessica Jones was a lonely Midtown High School student with a crush on fellow student Peter Parker (who would soon become the hero Spider-Man) and a fantasy fixation on the Human Torch. She was on a trip to Disney World with her family when her father, distracted by the backseat quarrel of her and her brother, lost control of their car in an accident with an army truck transporting unidentified experimental material, possibly radioactive, to which Jessica was exposed in the course of the accident. Her father, mother, and brother were killed, and Jessica sustained injuries that put her in a coma for months. While the Fantastic Four clashed with Galactus outside her hospital window, Jessica awoke from her coma; she was placed in a home for wayward children and later adopted by a family named Jones, whose name she took. |||| |||| Months after the accident, while running home from school in an emotionally distraught state, Jessica manifested superhuman powers as a result of the experimental material to which she had been exposed; her inexperienced flying led her to crash-land in the bay, where she was rescued by Thor. She soon realized that she had also gained superhuman strength. While testing her flight capabilities, she chanced upon and defeated the costumed criminal known as the Scorpion, in desperate straits not long after his first defeat by Spider-Man. Proclaimed a hero, Jessica soon took on the costumed identity of Jewel, beginning her heroic career less than three years after Spider-Man's debut. |||| |||| Little is known of Jessica's career as Jewel, but her activities were evidently not as high-profile as those of many of New York's other costumed heroes. Nevertheless, she remained active for around four years, befriending a handful of other heroes, until she came upon a riot provoked by the Purple Man. Using his pheromone powers to take control of her, the Purple Man directed her to attack the approaching police, then held her in his thrall for months, subjecting her to physical and mental humiliation in imagined retaliation for his defeats by other super heroes. Finally, in a fit of insane rage, he sent Jessica to Avengers Mansion hoping she would find and kill his nemesis, Daredevil. Jessica attacked the first hero she saw, the Scarlet Witch, an act that snapped her out of the Purple Man's control. Unprepared to explain her actions, she fled and was pursued by the Avengers, taking a powerful blow from the Vision. Ms. Marvel rescued her from further attack, but Jessica was rendered comatose and cared for in a S.H.I.E.L.D. facility until Phoenix of the X-Men telepathically helped her regain her faculties. After weeks of physical rehabilitation, she was offered the position of S.H.I.E.L.D. liaison to the Avengers, but Jessica felt that her experience had taught her that she was unsuited to the life of a costumed hero, and she gave up her Jewel identity. Moreover, she found that the Purple Man's mistreatment had left her emotionally unsure of herself, particularly in romantic endeavors. |||| |||| Details of Jessica's subsequent life are sparse, although it is known that she was involved in a string of relationships that ended badly, including one with S.H.I.E.L.D. agent Clay Quartermain. She also became close friends with Ms. Marvel, who would undergo her own share of trauma during her Avengers membership and afterward. At one point Jessica attempted to return to costumed action as the Knightress, but this period was brief. She eventually became a licensed private investigator and opened her own firm, Alias Investigations. |||| |||| Jessica's recent string of cases included a surveillance assignment involving a woman whose companion was revealed to be Captain America, who changed from his then-secret identity into costume before Jessica's video camera; when the woman whom he had been photographed with was slain, Jessica realized she had been set up. She was questioned by suspicious police officers but helped out of her predicament by the timely arrival of attorney Matt Murdock. Her investigation led to a fight with enforcer Man-Mountain Marko and the revelation that she had been expected to publicize the video with the intent of creating a scandal defaming Captain America and the US government. With the help of S.H.I.E.L.D., Jessica exposed the plot's mastermind, a man named Zoumas, and received the thanks of Captain America, who encouraged her to return to the heroic life. Jessica next investigated a deranged man claiming to be Avengers associate Rick Jones, who paranoically feared attack by the alien races in whose war the real Jones had intervened. Jessica managed to partially calm his madness and reunited him with his wife. She was then hired by J. Jonah Jameson in an effort to track Spider-Man, only to bilk the publisher by spending his money on charitable endeavors. An out-of-town case led her to help troubled teen Rebecca Cross, who had run away after encouraging people to believe she was a mutant out of rebellion against her town's oppressive atmosphere, but the case ended badly when Rebecca's aunt killed her unjustly accused father. |||| |||| When Daredevil's secret identity as Matt Murdock was exposed, Murdock hired Jessica and the hero-for-hire Luke Cage as bodyguards. This initially proved awkward as Jessica and Cage had had a brief fling which strained their friendship, but they soon resolved their difficulties. Jessica instead began dating Scott Lang, the Avenger known as Ant-Man, with whom she was set up by her friend Carol Danvers, formerly Ms. Marvel and now Warbird. She next found herself investigating the Mutant Growth Hormone trade, and teamed up with fellow superhuman investigator and ex-costumed heroine Jessica Drew to rescue Mattie Franklin, the young heroine formerly known as Spider-Woman, from being misused by the dealers. She also hired the dedicated but annoying young Malcolm Powder as a part-time assistant. When the Kingpin sent the insane assassin Typhoid Mary against Murdock, Jessica and Cage worked together against her, getting her on the ropes so that Murdock could deliver a blow to end the fight. |||| |||| Jessica's greatest challenge came when relatives of some of the Purple Man's victims asked her to confront the imprisoned villain about his many murders, several of them committed on whims, in hopes that he would give their families a sense of closure by confessing to his killings. She was greatly apprehensive about confronting her former tormentor, but being consoled by Cage, she agreed to visit the Purple Man in prison, only to receive no useful information from the psychopathic mind-controller. The Purple Man then escaped in the chaos caused by the breakout of fellow prisoner Carnage, and he sought out Jessica in order to again control her. When the Avengers arrived, he commanded Jessica to fight them, but she activated a psychic defense trigger left in her mind by Phoenix years earlier and defied him, knocking him out with one blow. |||| In the aftermath of the confrontation, Jessica informed Ant-Man that she was pregnant with another man's child and the couple broke up. She instead moved in with Cage, the father, and the two began a long-term relationship. Jessica has since taken a position as a superhuman consultant with the Daily Bugle, working with reporter Ben Urich on stories related to New York's growing super hero population. After their daughter was born, Jessica and Luke were married in the company of their heroic friends."
