CharacterID,Name,Real Name,ImageURL,Powers,Weaknesses,Bio
62,Gambler,Steven Sharpe ,62_20091031155805_char.jpg,,,None entered.
493,Captain Boomerang (DC)(01 - George Harkness),George Harkness ,493_20070130194252_char.jpg,,,None entered.
5556,Chameleon (DC)(Earth-Prime),Reep Daggle ,5556_20090121080606_char.jpg,,,None entered.
3518,Blood Brother(s) (Marvel),,3518_20071009111843_char.jpg,"Each Blood Brother's tremendous strength and durability is dependent on his proximity to his twin. When standing together, the two are capable of holding their own against Iron Man but if separated weaken to the point whereby the non-powered U.S.Agent is capable of knocking one of them out. |||| |||| The Brothers also drain the blood of victims in the manner of a vampire, although it is unclear as to whether they totally rely on blood for sustenance.",,"The Blood Brothers are large twin ape-like aliens originally in the service of the conqueror Thanos, acting as the guardians of his first base on Earth. Pursued by Drax the Destroyer, the duo battle the superheroes Iron Man and the Thing in a bid to stop them from interfering in Thanos' plans. When they fail to do so, a disgusted Thanos teleports the Blood Brothers away. |||| |||| They reappear years later on Earth in the service of the villain the Controller. Again they battle Iron Man, who defeats them with the aid of the hero Daredevil. Sometime later, the United States military discovers Thanos' old Earth base, and after activating some of the machinery accidentally teleports in the Blood Brothers. The two battle the Avengers and are eventually depowered by Thanos' brother, Eros. |||| |||| The Blood Brothers are imprisoned, but are later released by the hero Quasar and left on the planet Mars. Later, they attempt in vain to stop Rogue of the X-Men from rescuing a mutant extraterrestrial of the Skrull race. The brothers later fought with Earth's metahumans against an invasion by Ego the Living Planet, but after becoming imprisoned along with alien criminals Paibok the Power Skrull and Lunatik, they crash-landed on Earth, where one brother perished in a confrontation with Drax the Destroyer."
2538,Owlman (DC)(Anti-Matter Universe),"Thomas Wayne, Jr. ",2538_20070218195826_char.jpg,"All of Batman's abilities, owl-themed gadgets, tools, and equipment similar to Batman's.",Human physiology.,None entered.
3167,Thor (Marvel)(Ultimate),Thor Odinson ,3167_20070108155541_char.jpg,,,None entered.
15457,Black Orchid (DC)(03 - Susan 'Suzy' Linden),Susan 'Suzy' Linden ,15457_20081129093114_char.jpg,,,None entered.
57,Hope O'Dare,,,,,None entered.
2295,Major Disaster (DC),Paul Booker ,2295_20090831165449_char.jpg,create disasters of varied intensities.,,None entered.
162,Purrsia,,,,,None entered.
12492,Rose O'Hara (Marvel),,12492_20140525084631_char.jpg,* Intellect,,"The old nanny of Wolverine when he was a child. First girl he ever loved. Lived around the 1890's. |||| |||| Rose is the beautiful redheaded Irish girl who lived in the late 19th century and who came to live at the Howlett's mansion after the death of her parents. She was twelve years old when she first arrived and became James Howlett's constant companion. Originally, she became friends with James (Wolverine) Howlett and Dog Logan, a boy who was the son of the groundskeeper of the estate. However, as they aged, Rose and James grew apart from Dog Logan. Dog became more and more aggressive and started having sexual feelings towards Rose. After many unanswered and unwanted advances towards Rose, Dog eventually tried to rape her. The attempt failed but the two incidents caused James' father, John, to fire Dog's father, Thomas Logan. |||| |||| Angered by his being fired, Dog's father broke into the Howlett's property with his son and ordered Dog to keep the Howlett's under gunpoint. The scene escalates and John Howlett is killed by Dog's father. In turn, the young James kills Dog's father and severely wounds Dog. Rose, not knowing what to do, takes James away, leaving the estate. When the police arrive, Dog blames the whole thing on Rose and James. |||| |||| *** ON THE RUN *** |||| After being accused of the murders in the mansion, Rose and James traveled towards James' grandfather, Old Man Howlett. He however refused to help Rose and Logan, after which the pair goes on the run again, eventually traveling to the north of Canada. Eventually they end up in a small mining community deep within Canada where they start a new life. Rose claims James is her cousin named 'Logan' and soon begin to settle in the community. Rose always had a journal by hand in which she had described the events of her life. The two remain in the camp for several years, during which Rose grows up to become a beautiful young woman. James 'Logan' Howlett feels very attracted towards her, but these romantic feelings are not mutual. Eventually, Rose falls in love with Smitty, the camp's foreman. Smitty and Rose make plans to marry and move back to the city. Much to the grief of James. During this time, a ghost from the past reveals itself. Dog Logan, their former childhood friend, had tracked the pair down to the mining community, on strict orders from Old Man Howlett who wanted to make amends with his grandson. However, Dog Logan had different ideas and soon attacked James. During the fight, Rose tries to intervene and, tragically, is stabbed and killed accidentally when she falls onto Logan's extended claws."
2668,Fury (DC)(01 - Helena Kosmatos),Helena Kosmatos ,2668_20070318140330_char.jpg,,,None entered.
42,Fire (DC),Beatriz Bonilla DaCosta ,42_20070301201450_char.jpg,"Originally Beatriz's only power, gained from a saturation by the organic energy source Pyroplasm, was the ability to breathe a jet of green flame from her mouth (this accident also permanently dyed her hair green as well). The fact that this wasn't terribly spectacular (the flame wasn't even a foot long) when compared to the abilities of other Justice Leaguers, especially when contrasted against Fire's bold and aggressive personality, was a minor running gag in early JLI stories. However the character proved popular and eventually earned an upgrade; during the Invasion cross-over event, the alien Dominators set off a 'metagene bomb' in the upper atmosphere which affected all super-powered DC characters and, after a period of illness, Fire found her powers greatly magnified as an after-effect. The 'new' Fire was now able to completely turn into a being of green flame, in which form she could fly and throw devastating blasts, similar to the Human Torch. Unfortunately, it took her some time to come to terms with her increased powers, and she often 'flamed on' involuntarily when stressed or angry (and sometimes still does), a distressingly common event for a character depicted as having a tendency towards passionate outbursts. |||| |||| Beatriz is also a skilled investigator and something of a natural seductress (or at least she's aware that her physical appearance grants her some degree of easy influence over others). Somewhat less frequently, she is shown to have a marketable fashion sense (having at times worked as a designer) and to have some resistance to mind control due to the fact that, as a native speaker of Portuguese, her mind is resistant to instructions given in English.",,"An operative for the Brazilian government who was caught in a massive explosion which triggered her metagene, turning her hair green and giving her the ability to breathe green fire from her mouth. Calling herself Green Flame she joined the international hero group the Global Guardians on behalf of her country. When this group dissolved, she and her friend Ice Maiden moved to the Justice League, where they soon distinguished themselves. During a massive alien invasion of Earth, Bea's powers were changed - after recovering from a flu-like affliction, she discovered she could transform her entire body into a green flame-like substance, flying along with it. She served with the League for many years, but now bases herself in Brazil, where she is a media celebrity as well as a hero. |||| |||| As depicted in The OMAC Project #4, it seems that after the dissolution of the Super Buddies Fire had returned to her work as detective and secret agent. In that role she helped Booster Gold and Guy Gardner to find the connection between Maxwell Lord and Blue Beetle's death. She then took part in an assault by her former teammates from Justice League International and the Super Buddies against a group of OMACs. Badly wounded, she was saved by the sacrifice of Rocket Red. |||| |||| Guy Gardner and Booster Gold took her to a hospital. After recovering, Fire appears in The OMAC Project Special, as an agent of Amanda Waller. |||| |||| One Year Later, she has become the Black King's Knight in the new ongoing Checkmate series. In the first issue of the series, Fire displays a notable change in her character as she is now depicted as an assassin and killer, a follow-up to the implication made by Amanda Waller in the OMAC Project Special that not only did she perform such duties during her secret agent days, but that she enjoyed killing. In issue 2 of Checkmate, however, it is indicated that Fire, while she will follow orders to kill, regrets taking part in a Checkmate mission in which as many as 50 Kobra personnel were killed, many immolated by Fire herself."
11164,Igor the Baboon (Marvel),,11164_20090906151620_char.jpg,,,None entered.
1942,Blackguard (DC),Richard Hertz ,1942_20081002022152_char.jpg,The powers given him by 'The 1000' enable Blackguard to create a mace and shield out of pure energy.,"His hand-to-hand combat abilities. even with these weapons (mace and shield), are below average.",None entered.
6032,Construct (DC),,,The Construct was capable of possessing and controlling any electronic machine on Earth.  He could also take control of humans by dominating the electronic impulses of their minds.,The Construct was unable to hold its electronic consciousness together in the face of overwhelming stress or the opposing will power of a consciousness equal to or greater than its own.,None entered.
3880,Boodikka,Boodikka ,3880_20110324070834_char.jpg,Two Green Lantern rings. |||| Manhunter countermeasures and technology.,,"Home world: Bellatrix. |||| Sector: 1414. |||| Sister to Green Lantern Zale. |||| |||| At three centuries of age, the warrior Boodikka of the planet Bellatrix was originally recruited by the sphere-like Chaselon of Barrio III to join the then-reconstituted Green Lantern Corps. |||| |||| Boodikka was part of a group of warrior women called the Bellatrix Bombers before becoming a Green Lantern. She was one of the Green Lanterns the Guardians chose to stop Hal Jordan as he rampaged through the galaxy possessed by Parallax. She lost a hand in that battle, and was left for dead floating in space. She was recently found in stasis alongside the other 'lost Lanterns' on the Manhunter homeworld of Biot. Because of her gruff and uninquisitive nature, Boodikka is now an Alpha Lantern."
